Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1766849024.679195,23143,1,1
2,Payment,1766849024.685418,10076,3,1
2,Payment,1766849024.688377,9118,0,1
1,NewOrder,1766849024.693039,26760,2,1
1,NewOrder,1766849024.695516,15327,3,1
1,NewOrder,1766849024.697516,20001,0,1
1,NewOrder,1766849024.702360,30563,1,1
1,NewOrder,1766849024.710868,31766,3,1
2,Payment,1766849024.717541,9227,0,1
2,Payment,1766849024.719808,9992,2,1
1,NewOrder,1766849024.726799,27678,0,1
2,Payment,1766849024.729827,9768,2,1
2,Payment,1766849024.732948,12279,1,1
3,OrderStatus,1766849024.739619,2122,2,1
1,NewOrder,1766849024.741753,19234,2,1
1,NewOrder,1766849024.742642,26855,3,1
1,NewOrder,1766849024.745244,30356,1,1
2,Payment,1766849024.754499,9541,0,1
1,NewOrder,1766849024.761012,29830,2,1
2,Payment,1766849024.764066,9184,0,1
2,Payment,1766849024.769525,9311,3,1
1,NewOrder,1766849024.773273,20828,0,1
5,StockLevel,1766849024.775616,2664,1,1
2,Payment,1766849024.778301,12372,1,1
1,NewOrder,1766849024.778842,20224,3,1
1,NewOrder,1766849024.790697,21295,1,1
2,Payment,1766849024.790861,14977,2,1
3,OrderStatus,1766849024.794118,2897,0,1
1,NewOrder,1766849024.797036,38159,0,1
2,Payment,1766849024.799081,10228,3,1
1,NewOrder,1766849024.805863,32552,2,1
2,Payment,1766849024.809331,13689,3,1
2,Payment,1766849024.812009,14897,1,1
1,NewOrder,1766849024.823048,40113,3,1
1,NewOrder,1766849024.826930,33201,1,1
2,Payment,1766849024.835227,10425,0,1
2,Payment,1766849024.838440,12151,2,1
2,Payment,1766849024.845683,11622,0,1
2,Payment,1766849024.850620,14689,2,1
2,Payment,1766849024.857328,10555,0,1
2,Payment,1766849024.860311,11510,1,1
2,Payment,1766849024.863179,12811,3,1
1,NewOrder,1766849024.865326,25087,2,1
1,NewOrder,1766849024.867914,18756,0,1
1,NewOrder,1766849024.871841,24479,1,1
1,NewOrder,1766849024.876016,25578,3,1
1,NewOrder,1766849024.886699,27611,0,1
2,Payment,1766849024.890439,14388,2,1
1,NewOrder,1766849024.896343,22649,1,1
5,StockLevel,1766849024.901623,2687,3,1
2,Payment,1766849024.904327,10026,3,1
2,Payment,1766849024.904834,9227,2,1
1,NewOrder,1766849024.914084,20358,2,1
5,StockLevel,1766849024.914329,2626,0,1
2,Payment,1766849024.914361,8600,3,1
1,NewOrder,1766849024.916976,20403,0,1
1,NewOrder,1766849024.918998,21362,1,1
1,NewOrder,1766849024.922989,32835,3,1
1,NewOrder,1766849024.934468,14407,2,1
2,Payment,1766849024.937396,8869,0,1
1,NewOrder,1766849024.940399,32550,1,1
2,Payment,1766849024.946277,12889,0,1
2,Payment,1766849024.948894,10283,2,1
1,NewOrder,1766849024.955851,21268,3,1
4,Delivery,1766849024.959201,54750,0,1
2,Payment,1766849024.959204,10403,2,1
5,StockLevel,1766849024.969635,3504,2,1
3,OrderStatus,1766849024.972975,2932,1,1
2,Payment,1766849024.973159,11327,2,1
2,Payment,1766849024.975932,12148,1,1
1,NewOrder,1766849024.977142,21052,3,1
5,StockLevel,1766849024.984511,2733,2,1
4,Delivery,1766849024.987252,52971,2,1
1,NewOrder,1766849024.988099,30806,1,1
1,NewOrder,1766849024.998215,29101,3,1
1,NewOrder,1766849025.013973,21520,0,1
1,NewOrder,1766849025.018927,24505,1,1
1,NewOrder,1766849025.027340,30045,3,1
1,NewOrder,1766849025.035522,23695,0,1
1,NewOrder,1766849025.040249,33099,2,1
2,Payment,1766849025.043461,9597,1,1
5,StockLevel,1766849025.053086,3835,1,1
1,NewOrder,1766849025.056946,30717,1,1
4,Delivery,1766849025.057405,58846,3,1
1,NewOrder,1766849025.059225,24935,0,1
4,Delivery,1766849025.073375,52962,2,1
1,NewOrder,1766849025.084176,23844,0,1
2,Payment,1766849025.087682,13058,1,1
1,NewOrder,1766849025.100765,29572,1,1
2,Payment,1766849025.108044,12326,0,1
3,OrderStatus,1766849025.116275,2054,3,1
5,StockLevel,1766849025.118351,2049,3,1
4,Delivery,1766849025.120382,54120,0,1
2,Payment,1766849025.120407,13465,3,1
2,Payment,1766849025.126358,15156,2,1
1,NewOrder,1766849025.130402,23102,1,1
2,Payment,1766849025.133879,11178,3,1
1,NewOrder,1766849025.141521,19317,2,1
1,NewOrder,1766849025.145062,37291,3,1
1,NewOrder,1766849025.153526,28867,1,1
1,NewOrder,1766849025.160862,30131,2,1
2,Payment,1766849025.174533,11861,0,1
1,NewOrder,1766849025.182379,31109,3,1
1,NewOrder,1766849025.182417,30941,1,1
1,NewOrder,1766849025.186417,36613,0,1
1,NewOrder,1766849025.191020,31664,2,1
1,NewOrder,1766849025.213381,33198,1,1
2,Payment,1766849025.213509,13782,3,1
1,NewOrder,1766849025.222710,32100,2,1
2,Payment,1766849025.223036,12372,0,1
5,StockLevel,1766849025.227305,3572,3,1
1,NewOrder,1766849025.230896,19548,3,1
2,Payment,1766849025.235436,10962,0,1
1,NewOrder,1766849025.246421,41426,0,1
2,Payment,1766849025.246586,12872,1,1
2,Payment,1766849025.250464,12918,3,1
2,Payment,1766849025.254851,16952,2,1
5,StockLevel,1766849025.259480,1886,1,1
2,Payment,1766849025.261387,18744,1,1
2,Payment,1766849025.263408,24255,3,1
3,OrderStatus,1766849025.271829,1303,2,1
2,Payment,1766849025.273157,21548,2,1
4,Delivery,1766849025.280152,46612,1,1
2,Payment,1766849025.287831,19886,3,1
1,NewOrder,1766849025.287867,27423,0,1
2,Payment,1766849025.294728,19926,2,1
1,NewOrder,1766849025.307741,14822,3,1
1,NewOrder,1766849025.314678,29007,2,1
4,Delivery,1766849025.315296,46129,0,1
1,NewOrder,1766849025.322581,26420,3,1
2,Payment,1766849025.326788,8015,1,1
1,NewOrder,1766849025.334820,23600,1,1
5,StockLevel,1766849025.343707,2407,2,1
1,NewOrder,1766849025.346132,16646,2,1
2,Payment,1766849025.349019,8237,3,1
1,NewOrder,1766849025.357278,15522,3,1
1,NewOrder,1766849025.358428,18017,1,1
1,NewOrder,1766849025.361445,24651,0,1
2,Payment,1766849025.362793,6697,2,1
2,Payment,1766849025.369514,11742,2,1
1,NewOrder,1766849025.372819,33003,3,1
1,NewOrder,1766849025.376991,17885,1,1
4,Delivery,1766849025.381283,49033,2,1
1,NewOrder,1766849025.386120,26866,0,1
1,NewOrder,1766849025.394899,22348,1,1
5,StockLevel,1766849025.405843,2141,3,1
1,NewOrder,1766849025.408006,20647,3,1
2,Payment,1766849025.413012,10324,0,1
2,Payment,1766849025.417263,11513,1,1
2,Payment,1766849025.423530,9784,0,1
2,Payment,1766849025.428745,9892,3,1
1,NewOrder,1766849025.428802,22650,1,1
1,NewOrder,1766849025.430323,40130,2,1
2,Payment,1766849025.433338,9533,0,1
1,NewOrder,1766849025.438658,41024,3,1
2,Payment,1766849025.442896,8624,0,1
3,OrderStatus,1766849025.451477,2216,1,1
2,Payment,1766849025.451540,8094,0,1
4,Delivery,1766849025.453715,64821,1,1
1,NewOrder,1766849025.459668,24225,0,1
3,OrderStatus,1766849025.470482,2028,2,1
2,Payment,1766849025.472539,8337,2,1
1,NewOrder,1766849025.479713,30573,3,1
1,NewOrder,1766849025.480897,27857,2,1
1,NewOrder,1766849025.483918,22610,0,1
1,NewOrder,1766849025.506553,20584,0,1
1,NewOrder,1766849025.508779,15761,2,1
1,NewOrder,1766849025.510307,26767,3,1
1,NewOrder,1766849025.518564,16348,1,1
2,Payment,1766849025.524563,7843,2,1
1,NewOrder,1766849025.527160,22155,0,1
1,NewOrder,1766849025.532426,19424,2,1
4,Delivery,1766849025.534944,59714,1,1
2,Payment,1766849025.537094,8654,3,1
4,Delivery,1766849025.545775,66507,3,1
2,Payment,1766849025.549340,9281,0,1
1,NewOrder,1766849025.551869,27161,2,1
2,Payment,1766849025.558651,11100,0,1
1,NewOrder,1766849025.569809,28975,0,1
1,NewOrder,1766849025.579056,22457,2,1
1,NewOrder,1766849025.594684,18828,1,1
1,NewOrder,1766849025.598811,24441,0,1
1,NewOrder,1766849025.601523,24857,2,1
4,Delivery,1766849025.612313,58683,3,1
1,NewOrder,1766849025.613538,23630,1,1
2,Payment,1766849025.623274,8139,0,1
2,Payment,1766849025.626396,8590,2,1
2,Payment,1766849025.631436,8262,0,1
4,Delivery,1766849025.635005,55426,2,1
1,NewOrder,1766849025.637195,21359,1,1
1,NewOrder,1766849025.639718,33613,0,1
2,Payment,1766849025.658583,7922,1,1
2,Payment,1766849025.666530,8995,1,1
1,NewOrder,1766849025.671012,21533,3,1
2,Payment,1766849025.673351,12880,0,1
2,Payment,1766849025.675549,12541,1,1
2,Payment,1766849025.686251,13288,0,1
2,Payment,1766849025.688111,13400,1,1
1,NewOrder,1766849025.690460,24684,2,1
1,NewOrder,1766849025.692551,15955,3,1
1,NewOrder,1766849025.699558,20048,0,1
1,NewOrder,1766849025.701533,25688,1,1
1,NewOrder,1766849025.708529,32356,3,1
1,NewOrder,1766849025.715168,29750,2,1
1,NewOrder,1766849025.719626,28190,0,1
2,Payment,1766849025.727249,11345,1,1
2,Payment,1766849025.738618,12429,1,1
1,NewOrder,1766849025.740901,27956,3,1
1,NewOrder,1766849025.744938,26909,2,1
1,NewOrder,1766849025.747843,32504,0,1
1,NewOrder,1766849025.751073,23652,1,1
2,Payment,1766849025.768908,9023,3,1
1,NewOrder,1766849025.772344,21496,2,1
1,NewOrder,1766849025.774749,21817,1,1
1,NewOrder,1766849025.777953,27310,3,1
1,NewOrder,1766849025.780364,28427,0,1
3,OrderStatus,1766849025.793863,1614,2,1
1,NewOrder,1766849025.795495,25108,2,1
1,NewOrder,1766849025.796588,26398,1,1
1,NewOrder,1766849025.805284,29195,3,1
1,NewOrder,1766849025.808810,35692,0,1
2,Payment,1766849025.820635,10865,2,1
1,NewOrder,1766849025.822999,18512,1,1
2,Payment,1766849025.831514,7195,2,1
2,Payment,1766849025.834507,13342,3,1
2,Payment,1766849025.838729,9428,2,1
1,NewOrder,1766849025.841519,18869,1,1
1,NewOrder,1766849025.844509,20472,0,1
2,Payment,1766849025.847857,9269,3,1
2,Payment,1766849025.848163,8878,2,1
1,NewOrder,1766849025.857122,26614,2,1
2,Payment,1766849025.857146,10716,3,1
2,Payment,1766849025.860412,10493,1,1
2,Payment,1766849025.864992,9488,0,1
2,Payment,1766849025.867881,10094,3,1
1,NewOrder,1766849025.870926,34085,1,1
1,NewOrder,1766849025.874488,19567,0,1
1,NewOrder,1766849025.878007,24103,3,1
1,NewOrder,1766849025.883754,18178,2,1
2,Payment,1766849025.894075,14329,0,1
1,NewOrder,1766849025.901958,20631,2,1
1,NewOrder,1766849025.902130,17091,3,1
1,NewOrder,1766849025.905031,20838,1,1
1,NewOrder,1766849025.908427,17255,0,1
1,NewOrder,1766849025.919243,28844,3,1
2,Payment,1766849025.922608,9775,2,1
1,NewOrder,1766849025.925700,26587,0,1
2,Payment,1766849025.925883,9383,1,1
4,Delivery,1766849025.932406,53166,2,1
2,Payment,1766849025.935286,9335,1,1
1,NewOrder,1766849025.944653,32566,1,1
5,StockLevel,1766849025.948099,2951,3,1
2,Payment,1766849025.951059,10319,3,1
2,Payment,1766849025.952293,13177,0,1
5,StockLevel,1766849025.961404,1841,3,1
1,NewOrder,1766849025.963263,33865,3,1
2,Payment,1766849025.965493,15945,0,1
4,Delivery,1766849025.977248,51788,1,1
2,Payment,1766849025.981460,10088,0,1
5,StockLevel,1766849025.985586,2362,2,1
1,NewOrder,1766849025.987970,18563,2,1
2,Payment,1766849025.991565,9538,0,1
1,NewOrder,1766849025.997144,36473,3,1
1,NewOrder,1766849026.001127,19638,0,1
1,NewOrder,1766849026.006554,30840,2,1
1,NewOrder,1766849026.020788,20946,0,1
1,NewOrder,1766849026.029058,19220,1,1
1,NewOrder,1766849026.033671,22620,3,1
3,OrderStatus,1766849026.037409,4576,2,1
1,NewOrder,1766849026.041750,24357,0,1
2,Payment,1766849026.041991,10473,2,1
2,Payment,1766849026.048304,12331,1,1
1,NewOrder,1766849026.052486,21750,2,1
1,NewOrder,1766849026.056312,18099,3,1
2,Payment,1766849026.060642,9151,1,1
1,NewOrder,1766849026.066131,25117,0,1
2,Payment,1766849026.069808,9232,1,1
1,NewOrder,1766849026.074257,27373,2,1
1,NewOrder,1766849026.074429,31769,3,1
1,NewOrder,1766849026.079065,27170,1,1
4,Delivery,1766849026.091273,60348,0,1
2,Payment,1766849026.101660,10031,2,1
1,NewOrder,1766849026.106220,30932,3,1
1,NewOrder,1766849026.106243,39318,1,1
2,Payment,1766849026.111712,10487,2,1
4,Delivery,1766849026.122224,49977,2,1
2,Payment,1766849026.137193,14808,3,1
2,Payment,1766849026.145588,7580,1,1
1,NewOrder,1766849026.151650,17578,0,1
2,Payment,1766849026.152018,10666,3,1
1,NewOrder,1766849026.153176,21309,1,1
1,NewOrder,1766849026.162712,38616,3,1
2,Payment,1766849026.169257,10483,0,1
1,NewOrder,1766849026.172222,39638,2,1
1,NewOrder,1766849026.174511,42749,1,1
2,Payment,1766849026.179764,11369,0,1
1,NewOrder,1766849026.191155,23181,0,1
1,NewOrder,1766849026.201352,16262,3,1
1,NewOrder,1766849026.211887,30396,2,1
1,NewOrder,1766849026.214361,20951,0,1
2,Payment,1766849026.217278,8215,1,1
2,Payment,1766849026.217620,11040,3,1
2,Payment,1766849026.225576,7357,1,1
1,NewOrder,1766849026.228682,21974,3,1
2,Payment,1766849026.232952,8369,1,1
2,Payment,1766849026.235335,7094,0,1
2,Payment,1766849026.241351,7684,1,1
1,NewOrder,1766849026.242292,24446,2,1
2,Payment,1766849026.242448,8115,0,1
2,Payment,1766849026.249059,7909,1,1
2,Payment,1766849026.250570,9759,0,1
5,StockLevel,1766849026.250674,3415,3,1
1,NewOrder,1766849026.254108,21081,3,1
2,Payment,1766849026.256991,7281,1,1
5,StockLevel,1766849026.260401,2503,0,1
2,Payment,1766849026.262914,8534,0,1
3,OrderStatus,1766849026.264284,2177,1,1
2,Payment,1766849026.266481,10634,1,1
2,Payment,1766849026.266745,10382,2,1
1,NewOrder,1766849026.271482,25601,0,1
2,Payment,1766849026.275216,7241,3,1
2,Payment,1766849026.277137,7572,1,1
5,StockLevel,1766849026.277139,2307,2,1
2,Payment,1766849026.279466,6661,2,1
2,Payment,1766849026.282480,9409,3,1
1,NewOrder,1766849026.284744,31531,1,1
2,Payment,1766849026.286137,8593,2,1
1,NewOrder,1766849026.291905,27450,3,1
5,StockLevel,1766849026.294780,3350,2,1
2,Payment,1766849026.297111,11777,0,1
1,NewOrder,1766849026.298143,30630,2,1
1,NewOrder,1766849026.308913,22906,0,1
1,NewOrder,1766849026.316290,21397,1,1
1,NewOrder,1766849026.319374,26499,3,1
2,Payment,1766849026.328796,12731,2,1
2,Payment,1766849026.331827,10035,0,1
1,NewOrder,1766849026.337699,27964,1,1
4,Delivery,1766849026.341545,47987,2,1
1,NewOrder,1766849026.341882,30468,0,1
1,NewOrder,1766849026.345897,29727,3,1
2,Payment,1766849026.365689,13451,1,1
2,Payment,1766849026.372370,9711,0,1
2,Payment,1766849026.375663,10110,3,1
2,Payment,1766849026.379190,10129,1,1
1,NewOrder,1766849026.382103,22599,0,1
1,NewOrder,1766849026.385787,29896,3,1
5,StockLevel,1766849026.389341,2459,1,1
2,Payment,1766849026.389542,11413,2,1
2,Payment,1766849026.391823,12952,1,1
2,Payment,1766849026.400974,10560,2,1
1,NewOrder,1766849026.404723,26691,0,1
2,Payment,1766849026.404792,10924,1,1
1,NewOrder,1766849026.411561,19846,2,1
1,NewOrder,1766849026.415711,24579,3,1
2,Payment,1766849026.415739,11434,1,1
2,Payment,1766849026.427205,9256,1,1
2,Payment,1766849026.431429,8618,2,1
1,NewOrder,1766849026.431431,20535,0,1
2,Payment,1766849026.436477,11749,1,1
3,OrderStatus,1766849026.440071,4914,2,1
1,NewOrder,1766849026.440310,33190,3,1
2,Payment,1766849026.445007,11558,2,1
1,NewOrder,1766849026.448256,29351,1,1
1,NewOrder,1766849026.451994,40921,0,1
4,Delivery,1766849026.456590,65775,2,1
2,Payment,1766849026.473532,10842,3,1
2,Payment,1766849026.477635,15370,1,1
2,Payment,1766849026.484401,12558,3,1
1,NewOrder,1766849026.492941,34303,0,1
2,Payment,1766849026.493012,8941,1,1
2,Payment,1766849026.496983,9562,3,1
2,Payment,1766849026.501983,12931,1,1
1,NewOrder,1766849026.506576,28335,3,1
2,Payment,1766849026.514942,15784,1,1
2,Payment,1766849026.522396,16222,2,1
2,Payment,1766849026.527259,15352,0,1
1,NewOrder,1766849026.530748,36407,1,1
1,NewOrder,1766849026.534940,27091,3,1
3,OrderStatus,1766849026.538648,3500,2,1
1,NewOrder,1766849026.542172,32862,2,1
2,Payment,1766849026.542636,10478,0,1
1,NewOrder,1766849026.553139,32443,0,1
1,NewOrder,1766849026.562062,27642,3,1
1,NewOrder,1766849026.567197,65075,1,1
2,Payment,1766849026.575062,14816,2,1
1,NewOrder,1766849026.585608,126850,0,1
3,OrderStatus,1766849026.589731,3442,3,1
1,NewOrder,1766849026.589901,122714,2,1
2,Payment,1766849026.593198,79937,3,1
5,StockLevel,1766849026.632340,3305,1,1
4,Delivery,1766849026.635667,132603,1,1
1,NewOrder,1766849026.673159,95111,3,1
2,Payment,1766849026.712486,56781,0,1
2,Payment,1766849026.712645,56574,2,1
2,Payment,1766849026.768292,8387,1,1
5,StockLevel,1766849026.768293,2677,3,1
1,NewOrder,1766849026.769237,22343,2,1
3,OrderStatus,1766849026.769275,2455,0,1
1,NewOrder,1766849026.770978,22108,3,1
3,OrderStatus,1766849026.771736,2425,0,1
1,NewOrder,1766849026.774172,27327,0,1
1,NewOrder,1766849026.776703,22775,1,1
2,Payment,1766849026.791604,9267,2,1
1,NewOrder,1766849026.793107,27665,3,1
2,Payment,1766849026.799505,10540,1,1
1,NewOrder,1766849026.800886,26536,2,1
1,NewOrder,1766849026.801504,23170,0,1
2,Payment,1766849026.810062,9986,1,1
2,Payment,1766849026.820076,8625,1,1
2,Payment,1766849026.820793,9471,3,1
1,NewOrder,1766849026.824698,25804,0,1
2,Payment,1766849026.827442,7902,2,1
1,NewOrder,1766849026.828710,15536,1,1
1,NewOrder,1766849026.830272,16858,3,1
1,NewOrder,1766849026.835366,27761,2,1
1,NewOrder,1766849026.844275,33434,1,1
4,Delivery,1766849026.847153,82822,3,1
4,Delivery,1766849026.850522,72313,0,1
1,NewOrder,1766849026.863151,40759,2,1
2,Payment,1766849026.877731,13129,1,1
2,Payment,1766849026.890885,11962,1,1
1,NewOrder,1766849026.902877,39455,1,1
1,NewOrder,1766849026.903918,21835,2,1
2,Payment,1766849026.922856,9721,0,1
2,Payment,1766849026.925762,9443,2,1
1,NewOrder,1766849026.929995,32680,3,1
1,NewOrder,1766849026.932599,31625,0,1
2,Payment,1766849026.935217,8870,2,1
2,Payment,1766849026.942360,11644,1,1
2,Payment,1766849026.944112,17247,2,1
1,NewOrder,1766849026.954029,33383,1,1
2,Payment,1766849026.961383,6602,2,1
1,NewOrder,1766849026.962695,15177,3,1
1,NewOrder,1766849026.964235,23844,0,1
1,NewOrder,1766849026.967995,22075,2,1
2,Payment,1766849026.977898,9477,3,1
2,Payment,1766849026.987404,9527,3,1
1,NewOrder,1766849026.987437,28580,1,1
2,Payment,1766849026.988099,10894,0,1
4,Delivery,1766849026.990081,53486,2,1
1,NewOrder,1766849026.996949,35356,3,1
2,Payment,1766849026.999021,8892,0,1
2,Payment,1766849027.007937,9946,0,1
5,StockLevel,1766849027.016042,2767,1,1
1,NewOrder,1766849027.017907,27816,0,1
1,NewOrder,1766849027.018816,24718,1,1
2,Payment,1766849027.032331,8581,3,1
2,Payment,1766849027.040935,7039,3,1
3,OrderStatus,1766849027.043558,1713,1,1
1,NewOrder,1766849027.043575,33099,2,1
2,Payment,1766849027.045287,7942,1,1
2,Payment,1766849027.045734,9583,0,1
2,Payment,1766849027.047985,9437,3,1
2,Payment,1766849027.053247,11751,1,1
1,NewOrder,1766849027.055326,18785,0,1
1,NewOrder,1766849027.057430,35112,3,1
2,Payment,1766849027.065024,9436,1,1
1,NewOrder,1766849027.074132,35977,0,1
2,Payment,1766849027.074478,11409,1,1
2,Payment,1766849027.076687,10503,2,1
1,NewOrder,1766849027.085909,38531,1,1
1,NewOrder,1766849027.087205,29917,2,1
2,Payment,1766849027.092565,13099,3,1
2,Payment,1766849027.105698,9339,3,1
5,StockLevel,1766849027.110135,3422,0,1
2,Payment,1766849027.113578,6336,0,1
1,NewOrder,1766849027.115057,28595,3,1
2,Payment,1766849027.117148,9738,2,1
2,Payment,1766849027.119938,8114,0,1
2,Payment,1766849027.124469,9994,1,1
1,NewOrder,1766849027.126904,30604,2,1
2,Payment,1766849027.128064,8348,0,1
1,NewOrder,1766849027.134489,39121,1,1
2,Payment,1766849027.136442,12614,0,1
3,OrderStatus,1766849027.143813,2877,3,1
1,NewOrder,1766849027.146711,26831,3,1
1,NewOrder,1766849027.149075,21809,0,1
2,Payment,1766849027.157531,9077,2,1
1,NewOrder,1766849027.166659,16467,2,1
2,Payment,1766849027.170896,8656,0,1
1,NewOrder,1766849027.173559,18465,3,1
1,NewOrder,1766849027.173633,32412,1,1
2,Payment,1766849027.179584,8829,0,1
1,NewOrder,1766849027.183153,24967,2,1
1,NewOrder,1766849027.188458,22110,0,1
1,NewOrder,1766849027.192051,32863,3,1
2,Payment,1766849027.206069,13743,1,1
2,Payment,1766849027.208139,11010,2,1
1,NewOrder,1766849027.210587,35260,0,1
3,OrderStatus,1766849027.219183,3731,2,1
2,Payment,1766849027.219833,15366,1,1
2,Payment,1766849027.222939,12318,2,1
4,Delivery,1766849027.224939,53969,3,1
1,NewOrder,1766849027.235225,30029,1,1
2,Payment,1766849027.235278,10700,2,1
1,NewOrder,1766849027.245877,23514,0,1
2,Payment,1766849027.245995,8318,2,1
2,Payment,1766849027.254333,7856,2,1
2,Payment,1766849027.262212,8995,2,1
1,NewOrder,1766849027.265268,30831,1,1
1,NewOrder,1766849027.269417,28788,0,1
2,Payment,1766849027.271215,11392,2,1
2,Payment,1766849027.278935,9860,3,1
2,Payment,1766849027.282635,9372,2,1
1,NewOrder,1766849027.288818,27539,3,1
2,Payment,1766849027.292030,10845,2,1
2,Payment,1766849027.296129,11712,1,1
1,NewOrder,1766849027.298374,27599,0,1
1,NewOrder,1766849027.302899,26082,2,1
2,Payment,1766849027.307864,11257,1,1
1,NewOrder,1766849027.316384,38020,3,1
1,NewOrder,1766849027.319143,35290,1,1
4,Delivery,1766849027.325998,49409,0,1
2,Payment,1766849027.328995,11898,2,1
2,Payment,1766849027.340918,8213,2,1
2,Payment,1766849027.349153,8510,2,1
2,Payment,1766849027.354427,8629,3,1
1,NewOrder,1766849027.354454,21001,1,1
1,NewOrder,1766849027.357687,37321,2,1
2,Payment,1766849027.363073,9142,3,1
1,NewOrder,1766849027.372238,22912,3,1
2,Payment,1766849027.375429,12163,0,1
2,Payment,1766849027.375468,9447,1,1
2,Payment,1766849027.384938,12891,1,1
5,StockLevel,1766849027.387637,1936,0,1
1,NewOrder,1766849027.389577,14289,0,1
2,Payment,1766849027.395030,9045,2,1
1,NewOrder,1766849027.395156,27110,3,1
2,Payment,1766849027.397837,10452,1,1
5,StockLevel,1766849027.403885,3353,0,1
2,Payment,1766849027.404079,14782,2,1
5,StockLevel,1766849027.407248,5530,0,1
1,NewOrder,1766849027.408310,35397,1,1
1,NewOrder,1766849027.412801,31604,0,1
2,Payment,1766849027.418880,11704,2,1
2,Payment,1766849027.422295,11044,3,1
2,Payment,1766849027.430605,8123,2,1
2,Payment,1766849027.433358,11063,3,1
1,NewOrder,1766849027.438756,27408,2,1
1,NewOrder,1766849027.443737,29671,1,1
2,Payment,1766849027.444411,12467,0,1
2,Payment,1766849027.444441,12716,3,1
2,Payment,1766849027.456903,12315,0,1
1,NewOrder,1766849027.457162,46300,3,1
1,NewOrder,1766849027.466199,29250,2,1
1,NewOrder,1766849027.469226,30101,0,1
2,Payment,1766849027.473431,12674,1,1
1,NewOrder,1766849027.486128,46511,1,1
1,NewOrder,1766849027.495473,28459,2,1
2,Payment,1766849027.499351,14187,0,1
1,NewOrder,1766849027.503488,33421,3,1
4,Delivery,1766849027.513570,60197,0,1
1,NewOrder,1766849027.523957,25455,2,1
2,Payment,1766849027.532670,12888,1,1
1,NewOrder,1766849027.536933,33331,3,1
2,Payment,1766849027.545680,10089,1,1
3,OrderStatus,1766849027.549430,3242,2,1
1,NewOrder,1766849027.552689,25249,2,1
1,NewOrder,1766849027.555791,25700,1,1
2,Payment,1766849027.570298,14556,3,1
2,Payment,1766849027.573791,14870,0,1
1,NewOrder,1766849027.577974,37614,2,1
2,Payment,1766849027.581508,12167,1,1
1,NewOrder,1766849027.584865,30413,3,1
2,Payment,1766849027.588685,8177,0,1
4,Delivery,1766849027.593697,58839,1,1
1,NewOrder,1766849027.596888,32029,0,1
2,Payment,1766849027.615525,9950,3,1
2,Payment,1766849027.615610,9587,2,1
2,Payment,1766849027.625224,14827,2,1
2,Payment,1766849027.625496,10870,3,1
2,Payment,1766849027.628942,15140,0,1
2,Payment,1766849027.636391,11923,3,1
1,NewOrder,1766849027.640076,20886,2,1
2,Payment,1766849027.644162,12451,0,1
2,Payment,1766849027.648334,16225,3,1
1,NewOrder,1766849027.652559,32044,1,1
2,Payment,1766849027.656644,11913,0,1
2,Payment,1766849027.660988,16131,2,1
5,StockLevel,1766849027.664573,3437,3,1
1,NewOrder,1766849027.668017,34353,3,1
1,NewOrder,1766849027.668579,23537,0,1
1,NewOrder,1766849027.677141,38044,2,1
1,NewOrder,1766849027.684635,32129,1,1
2,Payment,1766849027.692144,16627,0,1
1,NewOrder,1766849027.702392,20033,3,1
1,NewOrder,1766849027.708793,15449,0,1
1,NewOrder,1766849027.715209,21687,2,1
1,NewOrder,1766849027.716780,18273,1,1
5,StockLevel,1766849027.722451,4931,3,1
2,Payment,1766849027.724269,9260,0,1
1,NewOrder,1766849027.727405,25286,3,1
2,Payment,1766849027.733550,7247,0,1
1,NewOrder,1766849027.735083,29358,1,1
1,NewOrder,1766849027.736912,33420,2,1
2,Payment,1766849027.740827,9697,0,1
1,NewOrder,1766849027.750549,24593,0,1
2,Payment,1766849027.752708,7401,3,1
2,Payment,1766849027.760120,6732,3,1
1,NewOrder,1766849027.764449,27685,1,1
1,NewOrder,1766849027.766871,30150,3,1
1,NewOrder,1766849027.770357,28139,2,1
2,Payment,1766849027.775165,8975,0,1
1,NewOrder,1766849027.784167,19619,0,1
2,Payment,1766849027.792159,9377,1,1
2,Payment,1766849027.797029,8285,3,1
2,Payment,1766849027.798517,6795,2,1
2,Payment,1766849027.801555,5117,1,1
1,NewOrder,1766849027.803802,23536,0,1
2,Payment,1766849027.805319,6596,2,1
2,Payment,1766849027.805326,6592,3,1
1,NewOrder,1766849027.806680,25484,1,1
4,Delivery,1766849027.811934,51266,2,1
1,NewOrder,1766849027.811935,21757,3,1
2,Payment,1766849027.827362,7681,0,1
1,NewOrder,1766849027.832200,29545,1,1
1,NewOrder,1766849027.833715,17780,3,1
1,NewOrder,1766849027.835062,20176,0,1
2,Payment,1766849027.851517,8237,3,1
1,NewOrder,1766849027.855261,20752,0,1
1,NewOrder,1766849027.859779,39381,3,1
2,Payment,1766849027.861770,11044,1,1
2,Payment,1766849027.863221,8067,2,1
1,NewOrder,1766849027.871315,27882,2,1
1,NewOrder,1766849027.872827,35962,1,1
2,Payment,1766849027.876220,8629,0,1
2,Payment,1766849027.884875,9341,0,1
1,NewOrder,1766849027.894238,22721,0,1
2,Payment,1766849027.899194,9335,3,1
